o3_AQI,f0_,f1_,f2_,f3_,DayLoc
57.0,14.8,0.0,1.0,100.0,1998-11-20 Illinois Cook
60.0,16.5,0.0,1.0,100.0,1998-11-21 Illinois Cook
25.714285714285715,6.114285714285715,0.0,1.0,100.0,1998-11-22 Idaho Bonner
33.5,8.1,5.0,1.0,100.0,1998-11-23 Idaho Bannock
63.0,17.6,0.0,1.0,100.0,1998-11-24 Illinois Cook
38.75,10.55,0.0,1.0,100.0,1998-11-25 Wyoming Sheridan
48.42857142857143,12.928571428571429,0.0,1.0,100.0,1998-11-28 Illinois Cook
92.0,31.7,0.0,1.0,100.0,1998-11-29 Illinois Cook
78.0,25.1,0.0,1.0,100.0,1998-11-30 Illinois Cook
31.63636363636364,8.081818181818182,0.0,1.0,100.0,1998-12-01 Idaho Canyon
57.0,14.8,0.0,1.0,100.0,1998-12-02 Illinois Cook
74.0,22.9,0.0,1.0,100.0,1998-12-03 Illinois Cook
37.85714285714286,10.428571428571429,0.0,1.0,100.0,1998-12-04 Wyoming Sheridan
76.0,23.9,0.0,1.0,100.0,1998-12-05 Illinois Cook
58.0,15.6,0.0,1.0,100.0,1998-12-06 Illinois Cook
35.7,9.130000000000004,0.0,1.0,100.0,1998-12-07 Illinois Cook
78.0,24.9,0.0,1.0,100.0,1998-12-08 Illinois Cook
69.0,20.7,0.0,1.0,100.0,1998-12-09 Illinois Cook
64.57142857142857,19.128571428571423,0.0,1.0,100.0,1998-12-10 Idaho Bonner
57.0,15.0,0.0,1.0,100.0,1998-12-11 Illinois Cook
63.0,18.0,0.0,1.0,100.0,1998-12-12 Illinois Cook
61.21428571428572,19.185714285714283,0.0,1.0,100.0,1998-12-13 Wyoming Sheridan
74.0,22.9,0.0,1.0,100.0,1998-12-14 Illinois Cook
73.22222222222223,23.822222222222223,0.0,1.0,100.0,1998-12-16 Idaho Ada
55.0,14.2,0.0,1.0,100.0,1998-12-17 Illinois Cook
56.0,14.3,0.0,1.0,100.0,1998-12-18 Illinois Cook
35.27777777777778,8.950000000000001,0.0,1.0,100.0,1998-12-19 Idaho Bannock
66.0,19.2,0.0,1.0,100.0,1998-12-20 Illinois Cook
